family,target_super_class,target_n_roots,target_sampled_fraction,target_mean_selected_frames,target_mean_spike_frames,target_corr_target_bearing_voltage,target_corr_target_bearing_asymmetry,target_corr_forward_speed_voltage,target_corr_turn_drive_asymmetry,target_mean_spike_per_frame,target_mean_voltage_mv,no_target_super_class,no_target_n_roots,no_target_sampled_fraction,no_target_mean_selected_frames,no_target_mean_spike_frames,no_target_corr_target_bearing_voltage,no_target_corr_target_bearing_asymmetry,no_target_corr_forward_speed_voltage,no_target_corr_turn_drive_asymmetry,no_target_mean_spike_per_frame,no_target_mean_voltage_mv,target_minus_no_target_mean_spike_frames,target_minus_no_target_mean_selected_frames
CB2861,central,2,0.0,3.5,3.5,-0.030724957472769314,0.1156169048689308,0.07360601589252613,0.07470367778810223,0.0175,-50.52015686035156,central,2,0.0,1.5,1.5,,,-0.06440513892271349,-0.17799794548626413,0.0075,-50.15953063964844,2.0,2.0
HSE,visual_projection,2,0.0,6.5,3.5,-0.12675067559402206,0.05547155959003294,0.0551111132984905,-0.2426357535204723,0.0175,-82.00320434570312,visual_projection,2,0.0,1.5,1.5,,,0.07530219562316853,-0.22870504317052862,0.0075,-69.07984161376953,2.0,5.0
PPL202,central,2,0.0,3.5,3.5,-0.03573916124450578,0.062452162169136925,-0.0550848698627535,0.03168148471319146,0.0175,-50.3239860534668,central,2,0.0,1.5,1.5,,,0.03682285843725597,-0.06568377550207793,0.0075,-50.248046875,2.0,2.0
VA7l_adPN,central,2,0.0,3.5,3.5,-0.19991695116467315,-0.04910871438926387,0.12615946097903524,-0.06270337210189209,0.0175,-50.59367370605469,central,2,0.0,1.5,1.5,,,-0.06605301925078491,-0.02608596820806784,0.0075,-50.63703155517578,2.0,2.0
CB.FBTF0,central,2,0.0,3.5,3.5,-0.2894620363694771,-0.17779102234101407,0.11195247883784255,-0.22591515431247364,0.0175,-49.87297058105469,central,2,0.0,1.0,1.0,,,-0.05406504856925452,-0.07710007478257451,0.005,-49.75749969482422,2.5,2.5
CRE048,central,2,0.0,3.5,3.5,-0.20631314911392998,0.015001625949330303,0.061984976819675505,-0.034834140698710075,0.0175,-50.778358459472656,central,2,0.0,1.0,1.0,,,-0.05921446791286293,-0.04719025992859819,0.005,-50.6015625,2.5,2.5
LHAV4j1,central,2,0.0,4.0,3.5,-0.13542756335429046,0.018006441375454426,-0.007026950655709415,-0.02072064427492651,0.0175,-50.423439025878906,central,2,0.0,1.5,1.0,,,-0.02758611709272206,-0.004909828323682247,0.005,-50.40789031982422,2.5,2.5
LHCENT12a,central,2,0.0,4.0,3.5,-0.18632306228432458,0.025794613610007976,0.042193291830840425,0.03278787497642378,0.0175,-50.463985443115234,central,2,0.0,1.5,1.0,,,0.04575086979028256,-0.03842495403009945,0.005,-50.46406173706055,2.5,2.5
PVLP010,central,2,0.0,3.5,3.5,0.048345320166056936,-0.011087303457302307,0.021253360520145863,-0.04574836380525125,0.0175,-50.56218719482422,central,2,0.0,1.0,1.0,,,-0.09088087346955702,-0.05130002408198156,0.005,-50.383907318115234,2.5,2.5
AOTU019,central,2,0.0,4.0,3.5,-0.22712875559313378,0.03706055164074668,0.0627540094601526,0.07866518775096523,0.0175,-51.458984375,central,2,0.0,1.0,0.5,,,-0.01795294270563943,0.0784590191855279,0.0025,-51.798282623291016,3.0,3.0
CB3172,central,2,0.0,3.5,3.5,-0.20943836230489954,-0.0024980120024612426,-0.007589661185260308,0.020549764797811204,0.0175,-50.18632888793945,central,2,0.0,0.5,0.5,,,0.10341703405459803,-0.07512735139241526,0.0025,-50.22578048706055,3.0,3.0
CL149,central,2,0.0,3.5,3.5,-0.023471322820974676,0.004839384801408336,-0.09669051709564873,-0.02857174808765646,0.0175,-49.591251373291016,central,2,0.0,0.5,0.5,,,-0.03195552508754824,0.0074042278871627575,0.0025,-49.217655181884766,3.0,3.0
VA5_lPN,central,6,0.0,3.3333333333333335,3.3333333333333335,-0.36162186359045484,-0.07294155996697199,0.07403180288321619,-0.03638429791713516,0.016666666666666666,-50.22075271606445,central,6,0.0,1.8333333333333333,1.8333333333333333,,,-0.010605712540932405,-0.0009468365527270889,0.009166666666666665,-50.24721145629883,1.5000000000000002,1.5000000000000002
lLN2X05,central,4,0.0,3.5,3.25,-0.18993818869882526,0.0200139826804897,0.03113924155336113,-0.005943829417506379,0.01625,-51.251014709472656,central,4,0.0,6.5,6.25,,,0.029214382047636166,-0.026816559001173138,0.03125,-51.29867172241211,-3.0,-3.0
DC2_adPN,central,4,0.0,3.25,3.25,-0.25958633301539813,-0.06978420708221006,0.0032014612326019534,-0.01989631045729249,0.01625,-50.636837005615234,central,4,0.0,4.5,4.5,,,-0.011245543217092016,0.03871781853232894,0.0225,-50.593318939208984,-1.25,-1.25
MBON07,central,4,0.0,3.25,3.25,-0.17511510081058407,0.03950564247960785,0.04137857736082336,0.0860713281382247,0.01625,-50.799217224121094,central,4,0.0,3.5,3.5,,,0.027201105123928367,0.07266856325902162,0.0175,-51.11164093017578,-0.25,-0.25
LAL112,central,4,0.0,3.25,3.25,-0.11187251033888511,-0.15691944425662502,-0.008688913248183761,-0.04961884066089312,0.01625,-51.798946380615234,central,4,0.0,3.0,3.0,,,0.08224154315915827,0.05379370244925927,0.015,-51.854373931884766,0.25,0.25
LHAV4a1_b,central,8,0.0,3.375,3.25,-0.2730738945392715,0.023485247766641786,0.09849267058298976,0.016460880358756928,0.01625,-50.456504821777344,central,8,0.0,2.875,2.75,,,-0.005174715436727308,-0.002743276920688274,0.01375,-50.501251220703125,0.5,0.5
CB2819,central,4,0.0,3.25,3.25,-0.33366250301257866,0.0071876546903246845,0.02571494220100962,0.03347010501006508,0.01625,-49.3596076965332,central,4,0.0,1.5,1.5,,,0.04509036383411519,0.03578960926234574,0.0075,-49.340545654296875,1.75,1.75
APL,central,2,0.0,3.0,3.0,-0.1811998533613959,0.037997130897580125,0.19035881498763413,-0.07989146304966319,0.015,-51.5095329284668,central,2,0.0,7.0,7.0,,,0.06251217779325743,-0.0562196757911384,0.035,-51.60234451293945,-4.0,-4.0
VA1v_vPN,central,4,0.0,3.0,3.0,-0.21233328580540628,-0.0710574200931531,0.04637079676295766,-0.060459129189352506,0.015,-50.56730651855469,central,4,0.0,5.25,5.25,,,-0.00946962519229457,0.006068932606238599,0.02625,-50.665626525878906,-2.25,-2.25
DNp31,descending,2,0.0,3.5,3.0,-0.059668561308383335,0.06512118684477346,-0.09813109024274294,-0.0138918667540413,0.015,-50.626094818115234,descending,2,0.0,5.5,5.0,,,-0.0978316706932018,0.04035810417920248,0.025,-50.775779724121094,-2.0,-2.0
lLN2T_d,central,4,0.0,3.0,3.0,-0.06200791901742484,0.13722917234732945,-0.08637019004529108,0.09387276505787358,0.015,-50.947227478027344,central,4,0.0,4.75,4.75,,,-0.0747203498221857,-0.09144617603061314,0.02375,-50.967811584472656,-1.75,-1.75
LPT48_vCal3,visual_projection,2,0.0,3.0,3.0,-0.00732824589714826,0.020431293766039034,-0.01109384452553302,0.083937714105373,0.015,-50.30015563964844,visual_projection,2,0.0,4.5,4.5,,,0.08840463439341378,-0.058383853298306775,0.0225,-50.38328170776367,-1.5,-1.5
M_lv2PN9t49a,central,2,0.0,3.0,3.0,-0.17967758607489456,-0.004629014412396365,0.18318779049029288,-0.027013824308311143,0.015,-50.48500061035156,central,2,0.0,4.5,4.5,,,-0.00565033337603813,-0.05547879852621766,0.0225,-50.553123474121094,-1.5,-1.5
M_vPNml50,central,4,0.0,3.0,3.0,-0.08162154301029685,-0.06281663193156674,-0.06495803026124052,-0.05520513997731798,0.015,-51.02238464355469,central,4,0.0,4.5,4.5,,,0.01949109035687466,-0.05531480694858254,0.0225,-51.11824035644531,-1.5,-1.5
CB0584,central,2,0.0,3.0,3.0,0.07048166829012019,0.016813759402177834,-0.020704114304691074,-0.04362042334595798,0.015,-50.260860443115234,central,2,0.0,4.0,4.0,,,0.05498081933516865,-0.01300025782949786,0.02,-50.30976486206055,-1.0,-1.0
PPL106,central,2,0.0,3.0,3.0,-0.1310660705522718,0.024087361939837754,-0.055754954626429036,-0.013319701415698087,0.015,-50.745235443115234,central,2,0.0,4.0,4.0,,,-0.09832737112605165,-0.022481809154161415,0.02,-50.78289031982422,-1.0,-1.0
CB2691,central,2,0.0,3.0,3.0,-0.20737500410679174,0.03045648755975623,0.1591164129150322,-0.012806777448808168,0.015,-50.81132888793945,central,2,0.0,3.5,3.5,,,-0.126405079151318,-0.05884249615495088,0.0175,-50.756874084472656,-0.5,-0.5
MBON06,central,2,0.0,3.0,3.0,-0.20945270685609535,0.010748451497178067,0.07698964023311472,-0.06213387334550654,0.015,-50.66148376464844,central,2,0.0,3.5,3.5,,,-0.05413343378833573,0.02507170730533203,0.0175,-50.87632751464844,-0.5,-0.5
V_ilPN,central,2,0.0,3.0,3.0,-0.2265224719263093,-0.00834638455519803,0.03961999299933844,-0.018111621520308267,0.015,-51.14640808105469,central,2,0.0,3.5,3.5,,,-0.02571201723248082,0.02068221727848705,0.0175,-51.131717681884766,-0.5,-0.5
VA1d_adPN,central,6,0.0,3.0,3.0,-0.32106549334852824,-0.06838438235621702,0.09750108966955183,0.020882323345263756,0.015,-50.281768798828125,central,6,0.0,3.3333333333333335,3.3333333333333335,,,-0.06932124693329361,0.02826275887179303,0.016666666666666666,-50.266117095947266,-0.3333333333333335,-0.3333333333333335
Li12,optic,4,0.0,3.0,3.0,-0.17076165104012403,-0.07400085964027707,0.06649986239548118,-0.09918411164578604,0.015,-50.735313415527344,optic,4,0.0,3.25,3.25,,,-0.04865419526733595,0.11877629954099922,0.01625,-50.645626068115234,-0.25,-0.25
CB0687,central,2,0.0,3.0,3.0,-0.0251176517072139,0.038931662345127294,-0.08204081901702259,0.03556850994642364,0.015,-50.8068733215332,central,2,0.0,3.0,3.0,,,-0.1162681545334728,-0.06261485178027491,0.015,-50.93312454223633,0.0,0.0
CB3051,central,2,0.0,3.0,3.0,-0.17572807988085612,-0.03819138737290765,-0.02293574432006134,-0.06475545954966454,0.015,-50.104923248291016,central,2,0.0,3.0,3.0,,,0.033070563644373635,0.03469650641098695,0.015,-50.21890640258789,0.0,0.0
LHPV4m1,central,2,0.0,3.0,3.0,0.049255466637048155,-0.02229326913162452,-0.03182626407662945,0.07005861010167636,0.015,-51.888126373291016,central,2,0.0,3.0,3.0,,,0.055189493723038274,0.0281028499337028,0.015,-51.427734375,0.0,0.0
LPi21,optic,2,0.0,5.0,3.0,0.22465499324540056,-0.2903384147896505,0.07366278883048433,-0.03981543456023521,0.015,-65.4164810180664,optic,2,0.0,3.5,3.0,,,0.04373731730478255,0.1806165362647556,0.015,-56.1618766784668,0.0,1.5
OA-VUMa5,central,2,0.0,3.0,3.0,-0.09581541786271672,,-0.06660400089326451,,0.015,-50.38054656982422,central,2,0.0,3.0,3.0,,,0.023390981377124583,,0.015,-50.35078048706055,0.0,0.0
v2LN37,central,2,0.0,3.0,3.0,-0.2278988481326377,-0.03719542672022448,0.0016589577444943032,0.04975334613809762,0.015,-50.41484451293945,central,2,0.0,3.0,3.0,,,0.09578140566118769,0.07126882623979908,0.015,-50.497032165527344,0.0,0.0
CB1381,central,3,0.0,3.0,3.0,-0.2323745158046115,-0.032259098237811014,0.11100961971455907,-0.07199475982963233,0.015,-50.38645553588867,central,3,0.0,2.6666666666666665,2.6666666666666665,,,0.014619251910091278,0.024361922869550624,0.013333333333333332,-50.35198211669922,0.3333333333333335,0.3333333333333335
DM3_adPN,central,2,0.0,3.0,3.0,-0.19199397467232482,0.014893383091257512,0.08207757519363633,0.030120129768569554,0.015,-50.630001068115234,central,2,0.0,2.5,2.5,,,0.029349672600219257,0.009155288731097833,0.0125,-50.618125915527344,0.5,0.5
LAL144a,central,2,0.0,3.0,3.0,-0.021185733022454523,-0.12133817044129243,-0.05866946822126639,-0.03192058723725946,0.015,-54.403045654296875,central,2,0.0,2.5,2.5,,,0.11095318582803285,-0.046479392171490864,0.0125,-54.9396858215332,0.5,0.5
PPL103,central,2,0.0,3.0,3.0,-0.19035877678413207,0.021311381381248343,-0.05796633063188432,0.034218078121730035,0.015,-50.507110595703125,central,2,0.0,2.5,2.5,,,0.03935462140570098,-0.05558651773038972,0.0125,-50.598751068115234,0.5,0.5
VM5v_adPN,central,6,0.0,3.0,3.0,-0.14556235241679222,-0.026222953425280675,-0.013781320244383917,0.03270037834189929,0.014999999999999998,-50.2932014465332,central,6,0.0,2.1666666666666665,2.1666666666666665,,,0.012848591019975127,-0.0428627562704061,0.010833333333333332,-50.23231506347656,0.8333333333333335,0.8333333333333335
CB3602,central,2,0.0,3.0,3.0,-0.12030042380431293,-0.10617437587570673,-0.001324466076629963,-0.1509719380784959,0.015,-50.639530181884766,central,2,0.0,2.0,2.0,,,0.024739058962916206,0.03605016782940244,0.01,-50.656795501708984,1.0,1.0
LHPV6g1,central,2,0.0,3.0,3.0,-0.13259041960594153,-0.03611471969543008,0.07115481297031305,-0.023674666283981235,0.015,-50.691017150878906,central,2,0.0,2.0,2.0,,,-0.061477017386673244,-0.02768290570984663,0.01,-50.53531265258789,1.0,1.0
MBON02,central,2,0.0,3.0,3.0,-0.26406833450120715,-0.03071064673671964,0.08812343248549157,-0.08601068428058006,0.015,-50.76288986206055,central,2,0.0,2.0,2.0,,,-0.0183485339298686,0.0569715136952351,0.01,-50.80078125,1.0,1.0
cM07,visual_centrifugal,2,0.0,3.0,3.0,-0.08115809548105299,-0.04241830443272436,-0.0981978143347836,-0.009440524090498732,0.015,-50.62226486206055,visual_centrifugal,2,0.0,2.0,2.0,,,-0.04652132507077845,0.0029884612611910995,0.01,-50.58195495605469,1.0,1.0
v2LN32,central,2,0.0,3.0,3.0,-0.25371055960188765,0.06927222438617997,0.12122523146370418,0.05920852067988048,0.015,-50.325313568115234,central,2,0.0,2.0,2.0,,,0.07243189107607327,0.06695788101974584,0.01,-50.18101501464844,1.0,1.0
AVLP080,central,2,0.0,3.0,3.0,-0.1673533952212094,0.05848856935228349,0.06566391198036864,-0.055255363776395894,0.015,-50.892032623291016,central,2,0.0,1.5,1.5,,,0.029661094084082584,-0.09905041757868795,0.0075,-50.9880485534668,1.5,1.5
CB1266,central,2,0.0,3.0,3.0,-0.17866217033961285,0.03184354710812473,-0.024594172168075,0.017197816885176707,0.015,-50.465702056884766,central,2,0.0,1.5,1.5,,,0.01734136665900683,-0.007745144163421245,0.0075,-50.44023513793945,1.5,1.5
DA4l_adPN,central,2,0.0,3.0,3.0,-0.21545809238416744,-0.08189424054418884,0.1222083559782553,-0.07672712497790064,0.015,-50.4079704284668,central,2,0.0,1.5,1.5,,,0.052001810429510485,-0.0962362087962889,0.0075,-50.40422058105469,1.5,1.5
LHPV10b1,central,2,0.0,3.0,3.0,-0.015494338703902088,0.08450137037467473,0.09568718355436252,0.04292247114156543,0.015,-50.980857849121094,central,2,0.0,1.5,1.5,,,-0.03521282332530579,0.09541671963135721,0.0075,-51.044921875,1.5,1.5
SMP115,central,2,0.0,3.0,3.0,-0.06741904424897488,-0.03528429473682883,0.0025971232653570673,-0.08746041082132691,0.015,-50.4997673034668,central,2,0.0,1.5,1.5,,,-0.04167035195181252,0.266410161229847,0.0075,-50.13984298706055,1.5,1.5
VES079,central,2,0.0,3.0,3.0,-0.1690348010012089,-0.015432458473857331,-0.008115452245437154,-0.034300221781345494,0.015,-50.912811279296875,central,2,0.0,1.5,1.5,,,0.04185602553880193,0.005350953530060235,0.0075,-51.313438415527344,1.5,1.5
CB3109,central,2,0.0,3.0,3.0,-0.2725644589837512,-0.041856190008844676,0.12355366567750668,-0.061314976578644854,0.015,-50.150779724121094,central,2,0.0,1.0,1.0,,,0.01881338036323545,0.13111959337623577,0.005,-50.016719818115234,2.0,2.0
LHAV4g17,central,2,0.0,3.0,3.0,-0.288078432972434,-0.01189835815446097,0.021820998421538496,0.05999148893325622,0.015,-50.1096076965332,central,2,0.0,1.0,1.0,,,-0.014621860857589137,-0.042955603185312274,0.005,-50.219764709472656,2.0,2.0
LHPV10c1,central,2,0.0,3.0,3.0,-0.08885086473175632,-0.19855067845413202,-0.07145526972870707,-0.1744054919888129,0.015,-50.05210876464844,central,2,0.0,1.0,1.0,,,-0.17965222967085942,0.006733525936338622,0.005,-50.186798095703125,2.0,2.0
LHPV8a1,central,2,0.0,3.5,3.0,-0.1397487042475083,0.05824560150680284,-0.03900101067890125,0.059128909867016494,0.015,-50.7443733215332,central,2,0.0,1.5,1.0,,,-0.024097986179531204,0.060179008112414126,0.005,-50.714141845703125,2.0,2.0
lLN2X06,central,3,0.0,3.0,3.0,-0.25846700511478743,-0.012017702000448861,0.047343663802131696,-0.17429379095562955,0.015,-50.818904876708984,central,3,0.0,1.0,1.0,,,0.02174341209901494,-0.4057355129141766,0.005,-50.78254699707031,2.0,2.0
DL4_adPN,central,2,0.0,3.0,3.0,-0.14529118874335992,-0.03037787290123849,0.005103265237161443,-0.026565082070166654,0.015,-50.438907623291016,central,2,0.0,0.5,0.5,,,-0.02149554301007103,0.14287824212302785,0.0025,-50.436248779296875,2.5,2.5
LHPV1d1,central,2,0.0,3.0,3.0,0.08923884803303846,0.06084807236235143,-0.03962243724635246,0.03154339469618136,0.015,-49.71484375,central,2,0.0,0.5,0.5,,,0.0014270681928251997,0.06836319544062286,0.0025,-49.6247673034668,2.5,2.5
MBON32,central,2,0.0,3.0,3.0,-0.17901549212585785,-0.10894504268133454,0.14570633240827327,-0.13315650917040295,0.015,-50.604766845703125,central,2,0.0,0.5,0.5,,,-0.061375696044833575,-0.019608256853517626,0.0025,-50.531639099121094,2.5,2.5
AstA1,central,2,0.0,3.0,3.0,-0.2114748130571534,-0.17332441494200157,0.12268762223879995,-0.09430467045579603,0.015,-51.073123931884766,central,2,0.0,0.0,0.0,,,0.05168224138637066,-0.19619970183897875,0.0,-51.175392150878906,3.0,3.0
PVLP141,central,2,0.0,3.0,3.0,0.1044847329017221,0.2618426183603664,-0.051348230713056386,0.3077040579023315,0.015,-51.297813415527344,central,2,0.0,0.0,0.0,,,0.004230230477376061,0.1873985231549074,0.0,-51.166561126708984,3.0,3.0
VC3_adPN,central,8,0.0,2.875,2.875,0.4212453452968964,0.45806920114749006,-0.12464591128283711,-0.0700374787197313,0.014375,-53.53925704956055,central,8,0.0,2.0,2.0,,,0.0471468182024595,-0.36871575594215855,0.01,-53.558162689208984,0.875,0.875
v2LN46b,central,6,0.0,2.8333333333333335,2.8333333333333335,-0.3574903113470996,-0.09675181720226508,0.09006366584643434,-0.10137071895434516,0.014166666666666666,-50.256717681884766,central,6,0.0,2.8333333333333335,2.8333333333333335,,,0.10069813110456399,-0.07627345259305085,0.014166666666666666,-50.14250183105469,0.0,0.0
D_adPN,central,6,0.0,2.8333333333333335,2.8333333333333335,-0.25596475761111814,0.028269925801684446,0.1042936111280655,-0.003177494658280206,0.014166666666666666,-50.66276550292969,central,6,0.0,2.5,2.5,,,0.074380585956743,0.071304567954601,0.0125,-50.62702941894531,0.3333333333333335,0.3333333333333335
VM4_lvPN,central,5,0.0,2.8,2.8,-0.2944725920654393,-0.029295432619321268,0.06676505375198802,-0.028176636734043005,0.014000000000000002,-50.505184173583984,central,5,0.0,2.2,2.2,,,0.012038765646718344,0.02609902224610672,0.011000000000000001,-50.57468795776367,0.5999999999999996,0.5999999999999996
v2LN5,central,4,0.0,2.75,2.75,-0.16944653742344784,0.010735746174037613,0.030890426164112212,-0.024674481495160962,0.01375,-50.48175811767578,central,4,0.0,2.5,2.5,,,0.0011694856698965788,-0.04904409381728428,0.0125,-50.71160125732422,0.25,0.25
CB2842,central,4,0.0,3.0,2.75,-0.1752566602190248,-0.05592555575452077,0.09720172728026352,0.06842430005538343,0.01375,-50.06609344482422,central,4,0.0,2.5,2.25,,,-0.11290649826527756,0.17114449364431675,0.01125,-50.28941345214844,0.5,0.5
DL1_adPN,central,4,0.0,2.75,2.75,-0.260279846661067,0.04686088807425747,-0.03618108087156949,-0.01901286399434151,0.01375,-50.710975646972656,central,4,0.0,1.75,1.75,,,0.15202447205889522,0.015908039566543034,0.00875,-50.81183624267578,1.0,1.0
CB2831,central,4,0.0,2.75,2.75,-0.18357771075955567,0.10112432319017957,0.0018180514447757206,0.13819304699883075,0.01375,-50.2165641784668,central,4,0.0,1.0,1.0,,,-0.026457655042781886,-0.1653958458837696,0.005,-50.049415588378906,1.75,1.75
lLN2X02,central,6,0.0,2.6666666666666665,2.6666666666666665,-0.23334677627977937,-0.01740824311005674,0.10437477026586398,0.028593319632679384,0.013333333333333332,-50.45213317871094,central,6,0.0,2.3333333333333335,2.3333333333333335,,,0.06127863011465968,0.02025157559739386,0.011666666666666665,-50.46463394165039,0.33333333333333304,0.33333333333333304
VC4_adPN,central,5,0.0,2.8,2.6,-0.20257216579961287,-0.030758736302011664,-0.0323476023134043,-0.018024608025902455,0.013000000000000001,-50.274375915527344,central,5,0.0,2.6,2.4,,,0.04782474138289987,-0.028340932405019576,0.012000000000000002,-50.30290985107422,0.20000000000000018,0.19999999999999973
CB2571,central,5,0.0,2.8,2.6,-0.2552553728150815,0.21802008269914433,0.0879294594678444,0.17907628237043438,0.013000000000000003,-49.97993469238281,central,5,0.0,1.4,1.2,,,0.06738720319058691,0.2502242693422604,0.006000000000000001,-49.690189361572266,1.4000000000000001,1.4
Mi9,optic,1568,0.0,3.7244897959183674,2.5848214285714284,0.32330604000488256,0.40918916180102594,-0.1512280153806091,0.35149455550570624,0.012924107142857143,-53.1931037902832,optic,1568,0.0,3.5153061224489797,2.128826530612245,,,-0.07069001491848503,0.5253451685414221,0.010644132653061224,-56.283546447753906,0.45599489795918347,0.2091836734693877
M_adPNm3,central,2,0.0,2.5,2.5,-0.11208878983524287,0.01981137650430141,-0.017555532060410075,-0.01795426256135925,0.0125,-50.74351501464844,central,2,0.0,6.0,6.0,,,-0.051520818537760034,-0.007675660867400139,0.03,-50.78757858276367,-3.5,-3.5
LHCENT9,central,2,0.0,2.5,2.5,-0.11833020228725138,0.010598264925729205,0.06082693842848549,-0.011441784379800687,0.0125,-50.6818733215332,central,2,0.0,5.0,5.0,,,0.00563480045749053,-0.03700422538197526,0.025,-50.67921829223633,-2.5,-2.5
DP1l_adPN,central,2,0.0,2.5,2.5,-0.23139219667176864,0.00393056790370736,0.0503935951487744,0.006435325361329625,0.0125,-51.127891540527344,central,2,0.0,4.5,4.5,,,-0.018012841767987186,-0.021200498806975093,0.0225,-51.178672790527344,-2.0,-2.0
lLN2X09,central,2,0.0,2.5,2.5,-0.19335624700278384,-2.1443867759138882e-05,0.037571141564300505,-0.04689820831355904,0.0125,-50.694454193115234,central,2,0.0,4.5,4.5,,,0.029220886221440343,-0.04853559189260698,0.0225,-50.59992218017578,-2.0,-2.0
MBON18,central,2,0.0,2.5,2.5,-0.20350671465443396,-0.09895892396445104,0.08394441533875667,-0.0462131361512115,0.0125,-51.020938873291016,central,2,0.0,4.0,4.0,,,-0.033907163734278406,0.04628432545468421,0.02,-50.81234359741211,-1.5,-1.5
CRE042,central,2,0.0,2.5,2.5,-0.22176097516632695,0.03582094631618583,0.09771173596844442,-0.07463537508705732,0.0125,-50.18375015258789,central,2,0.0,3.5,3.5,,,0.08098688109796709,-0.011061185867197192,0.0175,-50.276641845703125,-1.0,-1.0
LHAV2d1,central,2,0.0,2.5,2.5,-0.15047521303308375,0.09905060925864793,0.016473356634082108,0.025926796258803304,0.0125,-50.75570297241211,central,2,0.0,3.5,3.5,,,-0.12450197577878612,0.02121026742660916,0.0175,-50.776248931884766,-1.0,-1.0
