condition,cell_type,side,bin_index,flyvis_node_count,brain_root_count,teacher_raw_mean,teacher_baseline_mean,teacher_signed_delta,teacher_target_value,input_value,student_raw_rate_hz,student_delta_rate_hz
body_left_dark,T5c,right,3,180,191,0.004920100482094212,-0.02318859780995505,0.02810869829204926,0.02810869829204926,2.8655732319786846,166.64921465968587,166.64921465968587
body_left_dark,T5d,left,0,181,185,0.031132696605287412,0.014028081356321293,0.01710461524896612,0.01710461524896612,1.743749464719817,143.6216216216216,143.6216216216216
body_left_dark,T5d,right,0,181,182,0.31984827490729273,0.014028081356321293,0.30582019355097145,0.30582019355097145,31.177187621174397,300.0,300.0
body_left_dark,T5d,left,1,180,185,0.10899677178935639,-0.04600050434835591,0.1549972761377123,0.1549972761377123,15.801373685649097,270.0,270.0
body_left_dark,T5d,right,1,180,182,0.1894060776222937,-0.04600050434835591,0.23540658197064962,0.23540658197064962,23.998791865701506,290.0,290.0
body_left_dark,T5d,left,2,180,185,0.18952608327672352,-0.025777764632948674,0.2153038479096722,0.2153038479096722,21.94939576716295,280.0,280.0
body_left_dark,T5d,right,2,180,182,0.1819415178534756,-0.025777764632948674,0.20771928248642427,0.20771928248642427,21.176178614691754,280.0,280.0
body_left_dark,T5d,left,3,180,185,0.3417784868385449,0.02302896946114035,0.31874951737740453,0.31874951737740453,32.495282250803356,300.0,300.0
body_left_dark,T5d,right,3,180,181,0.06821589845711869,0.02302896946114035,0.045186928995978336,0.045186928995978336,4.606632894232001,197.18232044198896,197.18232044198896
body_left_dark,Tm1,left,0,181,194,0.2568588347086755,0.2559852334284815,0.0008736012801939808,0.0008736012801939808,0.08906027657119493,86.44329896907216,86.44329896907216
body_left_dark,Tm1,right,0,181,193,0.2638836786233259,0.2559852334284815,0.007898445194844395,0.007898445194844395,0.8052159829471301,105.85492227979275,105.85492227979275
body_left_dark,Tm1,left,1,180,193,0.25824052723538543,0.25368974990107945,0.004550777334305978,0.004550777334305978,0.4639341736280667,112.69430051813471,112.69430051813471
body_left_dark,Tm1,right,1,180,193,0.25933342564644085,0.25368974990107945,0.005643675745361398,0.005643675745361398,0.5753509457408578,104.4041450777202,104.4041450777202
body_left_dark,Tm1,left,2,180,193,0.25959780767766966,0.2537381168040964,0.005859690873573242,0.005859690873573242,0.597372853787784,101.76165803108809,101.76165803108809
body_left_dark,Tm1,right,2,180,193,0.25791487510626515,0.2537381168040964,0.004176758302168737,0.004176758302168737,0.4258043778044653,101.96891191709845,101.96891191709845
body_left_dark,Tm1,left,3,180,193,0.26296380896949106,0.2533288490958512,0.009634959873639881,0.009634959873639881,0.9822469478389457,106.78756476683938,106.78756476683938
body_left_dark,Tm1,right,3,180,192,0.2539668066220151,0.2533288490958512,0.0006379575261639125,0.0006379575261639125,0.06503730593002038,80.67708333333333,80.67708333333333
body_left_dark,Tm16,left,0,181,42,-0.21210421303458235,-0.23097710587344458,0.018872892838862232,0.018872892838862232,1.9240185357264725,133.33333333333334,133.33333333333334
body_left_dark,Tm16,right,0,181,44,-0.04408201797847161,-0.23097710587344458,0.18689508789497297,0.18689508789497297,19.0532324014316,270.0,270.0
body_left_dark,Tm16,left,1,180,42,-0.14826381447104117,-0.25658346955092887,0.1083196550798877,0.1083196550798877,11.04277049292917,246.9047619047619,246.9047619047619
body_left_dark,Tm16,right,1,180,44,-0.12539741564707785,-0.25658346955092887,0.13118605390385102,0.13118605390385102,13.373911540475738,259.3181818181818,259.3181818181818
body_left_dark,Tm16,left,2,180,42,-0.12620434211955095,-0.2579322127838774,0.13172787066432645,0.13172787066432645,13.429147666650069,259.76190476190476,259.76190476190476
body_left_dark,Tm16,right,2,180,44,-0.14855536328072452,-0.2579322127838774,0.10937684950315288,0.10937684950315288,11.15054738137949,248.63636363636363,248.63636363636363
body_left_dark,Tm16,left,3,180,42,-0.04459337008237425,-0.2348215674671034,0.19022819738472915,0.19022819738472915,19.39303004107545,270.0,270.0
body_left_dark,Tm16,right,3,180,43,-0.21683884910566525,-0.2348215674671034,0.017982718361438138,0.017982718361438138,1.8332686857051848,132.32558139534885,132.32558139534885
body_left_dark,Tm2,left,0,181,192,-0.2833104693994585,-0.3057218764635904,0.022411407064131916,0.022411407064131916,2.2847563948601604,158.80208333333334,158.80208333333334
body_left_dark,Tm2,right,0,181,191,-0.07656978195383939,-0.3057218764635904,0.229152094509751,0.229152094509751,23.3611710245839,289.9476439790576,289.9476439790576
body_left_dark,Tm2,left,1,180,191,-0.19778334827602118,-0.3223802521617876,0.12459690388576644,0.12459690388576644,12.702173144156767,256.75392670157066,256.75392670157066
body_left_dark,Tm2,right,1,180,191,-0.15946979279914458,-0.3223802521617876,0.16291045936264303,0.16291045936264303,16.60809215384363,270.0,270.0
body_left_dark,Tm2,left,2,180,191,-0.1723621950756448,-0.3261721655105551,0.15380997043491032,0.15380997043491032,15.680332454754126,269.84293193717275,269.84293193717275
body_left_dark,Tm2,right,2,180,191,-0.18456998188436652,-0.3261721655105551,0.1416021836261886,0.1416021836261886,14.435795737425225,260.0,260.0
body_left_dark,Tm2,left,3,180,191,-0.10357027437421493,-0.32850095143334734,0.22493067705913242,0.22493067705913242,22.930813819073535,280.0,280.0
body_left_dark,Tm2,right,3,180,190,-0.2995071310381819,-0.32850095143334734,0.02899382039516546,0.02899382039516546,2.9558080119521097,174.94736842105263,174.94736842105263
body_left_dark,Tm20,left,0,181,187,0.5587808471275957,0.5531157889501166,0.005665058177479088,0.005665058177479088,0.5775308021139429,81.49732620320856,81.49732620320856
body_left_dark,Tm20,right,0,181,186,0.620180517929035,0.5531157889501166,0.06706472897891835,0.06706472897891835,6.8369901080141,219.83870967741936,219.83870967741936
body_left_dark,Tm20,left,1,180,187,0.5609903537564808,0.5255474357141389,0.0354429180423419,0.0354429180423419,3.613268609954715,180.64171122994654,180.64171122994654
body_left_dark,Tm20,right,1,180,185,0.5707718683613672,0.5255474357141389,0.04522443264722831,0.04522443264722831,4.610456246633694,196.0,196.0
body_left_dark,Tm20,left,2,180,187,0.5705360968079832,0.5266254763429363,0.0439106204650469,0.0439106204650469,4.47651816874798,192.40641711229947,192.40641711229947
body_left_dark,Tm20,right,2,180,185,0.564694351164831,0.5266254763429363,0.038068874821894694,0.038068874821894694,3.880974761895159,188.27027027027026,188.27027027027026
body_left_dark,Tm20,left,3,180,186,0.6062451104323069,0.5403394598927763,0.06590565053953057,0.06590565053953057,6.7188265376073995,219.94623655913978,219.94623655913978
body_left_dark,Tm20,right,3,180,185,0.5475164697815974,0.5403394598927763,0.007177009888821084,0.007177009888821084,0.7316684397608452,99.94594594594595,99.94594594594595
body_left_dark,Tm3,left,0,181,223,1.6297075130168903,1.6893331337699573,-0.05962562075306699,-0.05962562075306699,-6.078601755045728,0.0,0.0
body_left_dark,Tm3,right,0,181,215,1.1688470330027585,1.6893331337699573,-0.5204861007671988,-0.5204861007671988,-53.06154779843803,0.0,0.0
body_left_dark,Tm3,left,1,180,222,1.3683869910322957,1.6765486180782319,-0.3081616270459362,-0.3081616270459362,-31.415887723111425,0.0,0.0
body_left_dark,Tm3,right,1,180,214,1.32135655892392,1.6765486180782319,-0.35519205915431185,-0.35519205915431185,-36.21045863983981,0.0,0.0
body_left_dark,Tm3,left,2,180,222,1.303289741360479,1.667529743247562,-0.36424000188708305,-0.36424000188708305,-37.13286145729219,0.0,0.0
body_left_dark,Tm3,right,2,180,214,1.3720215765552388,1.667529743247562,-0.29550816669232316,-0.29550816669232316,-30.125916309121283,0.0,0.0
body_left_dark,Tm3,left,3,180,222,1.1214436086515585,1.647538950211472,-0.5260953415599134,-0.5260953415599134,-53.633388233748136,0.0,0.0
body_left_dark,Tm3,right,3,180,214,1.6025227848440409,1.647538950211472,-0.04501616536743103,-0.04501616536743103,-4.589224201809587,0.0,0.0
body_left_dark,Tm4,left,0,181,189,0.005261634556719396,0.004669011806599984,0.000592622750119412,0.000592622750119412,0.060415600600193166,21.428571428571427,21.428571428571427
body_left_dark,Tm4,right,0,181,184,0.0216529875820794,0.004669011806599984,0.016983975775479415,0.016983975775479415,1.7314507363208118,144.7826086956522,144.7826086956522
body_left_dark,Tm4,left,1,180,189,-0.007551775533016149,-0.015020943032090549,0.0074691674990744,0.0074691674990744,0.7614527797812285,105.92592592592592,105.92592592592592
body_left_dark,Tm4,right,1,180,184,-0.0009757559510136263,-0.015020943032090549,0.014045187081076924,0.014045187081076924,1.4318525788528298,137.44565217391303,137.44565217391303
body_left_dark,Tm4,left,2,180,189,-0.004264355792070597,-0.014391426250100873,0.010127070458030275,0.010127070458030275,1.0324157213321452,127.08994708994709,127.08994708994709
body_left_dark,Tm4,right,2,180,183,-0.0014805952381721,-0.014391426250100873,0.012910831011928773,0.012910831011928773,1.316209358611537,136.01092896174865,136.01092896174865
body_left_dark,Tm4,left,3,180,188,0.005740014289469602,-0.008450415411708592,0.014190429701178193,0.014190429701178193,1.446659503029122,139.04255319148936,139.04255319148936
body_left_dark,Tm4,right,3,180,183,-0.004921356538317115,-0.008450415411708592,0.003529058873391477,0.003529058873391477,0.35977392252731744,83.27868852459017,83.27868852459017
body_left_dark,Tm5Y,left,0,181,102,0.3006304721579532,0.2979812538611461,0.0026492182968070876,0.0026492182968070876,0.27007757378597175,39.31372549019608,39.31372549019608
body_left_dark,Tm5Y,right,0,181,101,0.32411704192874513,0.2979812538611461,0.02613578806759903,0.02613578806759903,2.6644426541930613,160.1980198019802,160.1980198019802
body_left_dark,Tm5Y,left,1,180,102,0.3017667793461846,0.2878589322893984,0.013907847056786216,0.013907847056786216,1.417851293798727,125.19607843137256,125.19607843137256
body_left_dark,Tm5Y,right,1,180,100,0.30524267258329524,0.2878589322893984,0.017383740293896832,0.017383740293896832,1.772205185038767,138.1,138.1
body_left_dark,Tm5Y,left,2,180,102,0.30623651199663676,0.2891837991877563,0.017052712808880488,0.017052712808880488,1.73845821140604,137.15686274509804,137.15686274509804
body_left_dark,Tm5Y,right,2,180,100,0.30382240716781883,0.2891837991877563,0.014638607980062557,0.014638607980062557,1.4923495476473951,129.1,129.1
body_left_dark,Tm5Y,left,3,180,101,0.3254815875759555,0.29950717486855055,0.02597441270740497,0.02597441270740497,2.647991059470732,160.2970297029703,160.2970297029703
body_left_dark,Tm5Y,right,3,180,100,0.3022392365667555,0.29950717486855055,0.002732061698204946,0.002732061698204946,0.2785231386081221,41.5,41.5
body_left_dark,Tm5a,left,0,181,58,-0.16787661873421617,-0.20186877376219844,0.03399215502798228,0.03399215502798228,3.465368923647664,174.31034482758622,174.31034482758622
body_left_dark,Tm5a,right,0,181,56,0.12590367136039457,-0.20186877376219844,0.327772445122593,0.327772445122593,33.41513488688233,309.82142857142856,309.82142857142856
body_left_dark,Tm5a,left,1,180,57,-0.02588004938637217,-0.20665631920306218,0.18077626981669,0.18077626981669,18.42944252990153,270.0,270.0
body_left_dark,Tm5a,right,1,180,55,0.015440580176396502,-0.20665631920306218,0.22209689937945867,0.22209689937945867,22.64192112899302,280.0,280.0
body_left_dark,Tm5a,left,2,180,57,0.011877006230254969,-0.20801832636611328,0.21989533259636826,0.21989533259636826,22.417479898150898,280.0,280.0
body_left_dark,Tm5a,right,2,180,55,-0.019742279934386413,-0.20801832636611328,0.18827604643172688,0.18827604643172688,19.194015790839348,270.0,270.0
body_left_dark,Tm5a,left,3,180,57,0.11818470523899628,-0.21096495917687813,0.3291496644158744,0.3291496644158744,33.55553707485942,310.0,310.0
body_left_dark,Tm5a,right,3,180,55,-0.17738558512905406,-0.21096495917687813,0.03357937404782407,0.03357937404782407,3.4232874969262475,172.1818181818182,172.1818181818182
body_left_dark,Tm5c,left,0,181,75,1.2904557693976064,1.274315065606523,0.016140703791083455,0.016140703791083455,1.6454824143211366,134.0,134.0
body_left_dark,Tm5c,right,0,181,78,1.4235849643527474,1.274315065606523,0.14926989874622443,0.14926989874622443,15.217489680350642,270.0,270.0
body_left_dark,Tm5c,left,1,180,74,1.47141587584176,1.3920375617324479,0.07937831410931206,0.07937831410931206,8.092312555632661,230.0,230.0
body_left_dark,Tm5c,right,1,180,78,1.4916685381283363,1.3920375617324479,0.09963097639588847,0.09963097639588847,10.156993257731674,240.0,240.0
body_left_dark,Tm5c,left,2,180,74,1.4805005004836453,1.3849132974528604,0.09558720303078494,0.09558720303078494,9.744746180658499,240.0,240.0
body_left_dark,Tm5c,right,2,180,77,1.469673386712869,1.3849132974528604,0.08476008926000866,0.08476008926000866,8.640963747236452,230.12987012987014,230.12987012987014
body_left_dark,Tm5c,left,3,180,74,1.3997901717200876,1.2517199401174568,0.14807023160263078,0.14807023160263078,15.09518824830821,270.0,270.0
body_left_dark,Tm5c,right,3,180,77,1.2680222653809727,1.2517199401174568,0.016302325263515938,0.016302325263515938,1.66195909923566,139.74025974025975,139.74025974025975
body_left_dark,Tm9,left,0,181,189,0.009068143516044114,-0.02123213667021029,0.030300280186254403,0.030300280186254403,3.0889965419616936,170.0,170.0
body_left_dark,Tm9,right,0,181,188,0.25717205094993284,-0.02123213667021029,0.27840418762014313,0.27840418762014313,28.38223170016782,300.0,300.0
body_left_dark,Tm9,left,1,180,189,0.12808605223900588,-0.026591217805020682,0.15467727004402657,0.15467727004402657,15.768750300296695,270.0,270.0
body_left_dark,Tm9,right,1,180,188,0.16109675844586996,-0.026591217805020682,0.18768797625089065,0.18768797625089065,19.13406430709505,273.98936170212767,273.98936170212767
body_left_dark,Tm9,left,2,180,189,0.15897944670913502,-0.0265780989019125,0.18555754561104754,0.18555754561104754,18.916875131321355,270.6878306878307,270.6878306878307
body_left_dark,Tm9,right,2,180,187,0.1335627886805115,-0.0265780989019125,0.160140887582424,0.160140887582424,16.32574500724225,270.0,270.0
body_left_dark,Tm9,left,3,180,189,0.24527559025306497,-0.03359023236077216,0.27886582261383713,0.27886582261383713,28.42929360488962,300.0,300.0
body_left_dark,Tm9,right,3,180,187,-0.004255310963880119,-0.03359023236077216,0.02933492139689204,0.02933492139689204,2.990581941708412,169.94652406417111,169.94652406417111
body_left_dark,TmY14,left,0,181,47,-0.9804553853409642,-1.0236188287882761,0.04316344344731193,0.04316344344731193,4.400346357470023,190.0,190.0
body_left_dark,TmY14,right,0,181,47,-0.5513015454062595,-1.0236188287882761,0.4723172833820166,0.4723172833820166,48.150922899308824,320.0,320.0
body_left_dark,TmY14,left,1,180,46,-0.8516324391420413,-1.0914087845012546,0.23977634535921322,0.23977634535921322,24.44427236665698,290.0,290.0
body_left_dark,TmY14,right,1,180,46,-0.7379496014004366,-1.0914087845012546,0.3534591831008179,0.3534591831008179,36.03379861874471,310.0,310.0
body_left_dark,TmY14,left,2,180,46,-0.7732611610023822,-1.0502347846205036,0.2769736236181214,0.2769736236181214,28.236391225157803,299.5652173913044,299.5652173913044
body_left_dark,TmY14,right,2,180,46,-0.7399451003254701,-1.0502347846205036,0.31028968429503345,0.31028968429503345,31.632834940864875,300.0,300.0
body_left_dark,TmY14,left,3,180,46,-0.6206117989961057,-0.9677473293720849,0.3471355303759791,0.3471355303759791,35.389126646092286,310.0,310.0
body_left_dark,TmY14,right,3,180,46,-0.8976713762709146,-0.9677473293720849,0.07007595310117021,0.07007595310117021,7.143972777597706,213.47826086956522,213.47826086956522
body_left_dark,TmY15,left,0,181,27,0.6409897786971613,0.6658257352836554,-0.024835956586494068,-0.024835956586494068,-2.531929854787079,0.0,0.0
body_left_dark,TmY15,right,0,181,30,0.3750693742662587,0.6658257352836554,-0.2907563610173967,-0.2907563610173967,-29.641488072560602,0.0,0.0
body_left_dark,TmY15,left,1,180,27,0.5097431296442261,0.6553234337518613,-0.14558030410763523,-0.14558030410763523,-14.841349756568263,0.0,0.0
body_left_dark,TmY15,right,1,180,30,0.43799855330726134,0.6553234337518613,-0.21732488044459997,-0.21732488044459997,-22.155432228648085,0.0,0.0
body_left_dark,TmY15,left,2,180,26,0.476349199313457,0.6538787605861823,-0.17752956127272534,-0.17752956127272534,-18.098453132991136,0.0,0.0
body_left_dark,TmY15,right,2,180,30,0.4578982522419311,0.6538787605861823,-0.19598050834425124,-0.19598050834425124,-19.9794559273388,0.0,0.0
body_left_dark,TmY15,left,3,180,26,0.43845366453574064,0.6958008357013266,-0.2573471711655859,-0.2573471711655859,-26.235550197147756,0.0,0.0
body_left_dark,TmY15,right,3,180,29,0.6479670925428056,0.6958008357013266,-0.04783374315852096,-0.04783374315852096,-4.8764653758147425,0.0,0.0
body_left_dark,TmY18,left,0,181,143,1.7448393021252273,1.815362430573827,-0.07052312844859965,-0.07052312844859965,-7.1895605772275815,0.0,0.0
body_left_dark,TmY18,right,0,181,140,1.2312935085257113,1.815362430573827,-0.5840689220481157,-0.5840689220481157,-59.54357086415278,0.0,0.0
body_left_dark,TmY18,left,1,180,142,1.5065307112617625,1.8579293554027876,-0.35139864414102506,-0.35139864414102506,-35.82373462982276,0.0,0.0
body_left_dark,TmY18,right,1,180,140,1.458009600908392,1.8579293554027876,-0.39991975449439554,-0.39991975449439554,-40.77027443646442,0.0,0.0
body_left_dark,TmY18,left,2,180,142,1.4273891866621045,1.8441389936539863,-0.4167498069918818,-0.4167498069918818,-42.486033289062526,0.0,0.0
body_left_dark,TmY18,right,2,180,140,1.5185320638741056,1.8441389936539863,-0.3256069297798807,-0.3256069297798807,-33.194368961152115,0.0,0.0
body_left_dark,TmY18,left,3,180,142,1.13117575649586,1.7245482334660158,-0.5933724769701558,-0.5933724769701558,-60.49203235709864,0.0,0.0
body_left_dark,TmY18,right,3,180,139,1.6765280465491943,1.7245482334660158,-0.04802018691682153,-0.04802018691682153,-4.895472596907109,0.0,0.0
body_left_dark,TmY3,left,0,181,94,-0.7904141324042286,-0.8078198647383827,0.0174057323341541,0.0174057323341541,1.7744471886073083,132.9787234042553,132.9787234042553
body_left_dark,TmY3,right,0,181,90,-0.6438905984698409,-0.8078198647383827,0.16392926626854187,0.16392926626854187,16.71195558315528,270.0,270.0
